job_title,company,jobtype,region,working_Exp,edu_level,salary,salary_asist,salary_h,salary_l,salary_a
信用風險評等_研究員,台灣經濟新報文化事業股份有限公司,工商顧問服務業,台北市信義區,2年以上,碩士,待遇面議,40000~60000,40000.0,40000.0,40000.0
數位行銷專員,社團法人國際特赦組織台灣分會,其他組織,台北市松山區,經歷不拘,大學,"月薪36,000~40,000元",36000~40000,40000.0,36000.0,38000.0
品牌行銷廣告投手 【台北】,新高橋生技股份有限公司,百貨相關業,台北市中山區,2年以上,專科,"月薪38,000~45,000元",38000~45000,45000.0,38000.0,41500.0
C04-經營分析專員,雄獅旅行社股份有限公司,旅遊服務業,台北市內湖區,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
食品設備影音行銷企劃專員,輝綠科技有限公司,其他機械製造修配業,新北市泰山區,經歷不拘,專科,"月薪30,000~45,000元",30000~45000,45000.0,30000.0,37500.0
營運管理人員,小林鐘錶眼鏡股份有限公司,百貨相關業,台北市南港區,經歷不拘,大學,"月薪28,000~33,000元",28000~33000,33000.0,28000.0,30500.0
數位廣告優化總監,大樂資訊股份有限公司,電腦軟體服務業,台北市中山區,1年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
【日商 壽司郎】商品部專員(助理)  ※人員擴編,台灣壽司郎股份有限公司,餐館業,台北市中山區,2年以上,大學,"月薪33,000~37,000元",33000~37000,37000.0,33000.0,35000.0
【行銷部】Google廣告投放/廣告優化 ★提供外縣市車馬費補助★,鑫新企劃企業社,其他金融及輔助業,台中市西屯區,1年以上,專科,"月薪45,000~70,000元",45000~70000,70000.0,45000.0,57500.0
Facebook instagram 社群行銷投放助理,來吧股份有限公司,網際網路相關業,台北市內湖區,經歷不拘,專科,"月薪26,000~32,000元",26000~32000,32000.0,26000.0,29000.0
廣告投放,鼎辰國際股份有限公司,餐館業,台北市中山區,經歷不拘,高中,"月薪28,000~40,000元",28000~40000,40000.0,28000.0,34000.0
IE工程師,維鯨企業有限公司,電腦及其週邊設備製造業,桃園市龜山區,經歷不拘,高中,"月薪30,000~35,000元",30000~35000,35000.0,30000.0,32500.0
【總公司】運務企劃專員/高專,新竹物流股份有限公司,儲配／運輸物流業,新竹縣新豐鄉,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
神岡廠 -  生管課長 Planning Section Chief,愛爾蘭商速聯股份有限公司台灣分公司,自行車及其零件製造業,台中市神岡區,5年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
【行銷部】Google行銷企劃/廣告優化 ★提供外縣市車馬費補助★,鑫新企劃企業社,其他金融及輔助業,台中市西屯區,1年以上,專科,"月薪45,000~70,000元",45000~70000,70000.0,45000.0,57500.0
品牌社群美編,恩璽商貿股份有限公司,其他零售業,台北市松山區,2年以上,大學,"月薪32,000~40,000元",32000~40000,40000.0,32000.0,36000.0
數位媒體廣告投放與優化,香港商泛播媒體有限公司台灣分公司,其它軟體及網路相關業,台北市信義區,1年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
海外秘書,摩根生醫股份有限公司,綜合商品批發代理業,台北市大同區,經歷不拘,大學,"月薪100,000~500,000元",100000~500000,500000.0,100000.0,300000.0
[誠徵]品保專員 -會三次元佳,超悅工業有限公司,其他金屬相關製造業,彰化縣和美鎮,1年以上,學歷不拘,"月薪38,000元以上",38000以上,38000.0,38000.0,38000.0
電子商務企劃專員,綺麗絲國際有限公司,藥品／化妝品及清潔用品零售業,新北市板橋區,2年以上,高中以下,"月薪30,000~40,000元",30000~40000,40000.0,30000.0,35000.0
Driver Operations Lead 夥伴營運組長 (台中),Lalamove啦啦快送_小蜂鳥國際物流有限公司,網際網路相關業,台中市西區,3年以上,大學,"月薪36,000~45,000元",36000~45000,45000.0,36000.0,40500.0
社群行銷廣告專員,雅馪股份有限公司,藥品／化妝品及清潔用品批發業,台北市大同區,經歷不拘,高中,"月薪32,000~38,000元",32000~38000,38000.0,32000.0,35000.0
(台北)業務企劃管理師-Planning,台灣村田股份有限公司,其他電子零組件相關業,台北市中正區,1年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
國內產品服務專員,福寶科技股份有限公司,醫療器材製造業,新竹市,2年以上,學歷不拘,"月薪28,000元以上",28000以上,28000.0,28000.0,28000.0
電子工程師,禪譜科技股份有限公司,其他電子零組件相關業,台中市大里區,經歷不拘,學歷不拘,"月薪35,000~45,000元",35000~45000,45000.0,35000.0,40000.0
【研發部】Game Server Developer 遊戲伺服器開發人員,復旦電競有限公司,電腦軟體服務業,桃園市桃園區,經歷不拘,高中,"月薪35,000~70,000元",35000~70000,70000.0,35000.0,52500.0
進出口OP助理/專員,其利國貿股份有限公司,綜合商品批發代理業,台北市內湖區,1年以上,專科,"月薪31,000元以上",31000以上,31000.0,31000.0,31000.0
商業分析師 Business Analyst (BA),奕特資訊有限公司,電腦軟體服務業,台北市內湖區,1年以上,專科,"月薪50,000~150,000元",50000~150000,150000.0,50000.0,100000.0
機器學習工程師 Machine Learning Engineer,帝濶智慧科技股份有限公司,電腦軟體服務業,台北市內湖區,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
分析研發人員(質譜),台灣神隆股份有限公司,藥品製造業,台南市善化區,2年以上,碩士,待遇面議,40000~60000,40000.0,40000.0,40000.0
Facebook instagram 社群廣告投放專員,來吧股份有限公司,網際網路相關業,台北市內湖區,經歷不拘,專科,"月薪28,000~35,000元",28000~35000,35000.0,28000.0,31500.0
視訊及VoIP專案經理,樂倍達數位科技股份有限公司,電腦軟體服務業,台北市中山區,2年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
資深財會專員,運達航運股份有限公司,海運,台北市中山區,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
國際品牌服飾 行銷企劃主管,"JS Collection Int'l Co., Ltd_爵思國際股份有限公司",百貨相關業,台北市信義區,5年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
W1000 運輸站所資深專員(北區),富昇物流股份有限公司,儲配／運輸物流業,桃園市大園區,2年以上,高中,"月薪35,000元以上",35000以上,35000.0,35000.0,35000.0
行銷企劃專員,WAT_一杯起餐飲股份有限公司,餐館業,台北市大安區,2年以上,大學,"月薪28,000~35,000元",28000~35000,35000.0,28000.0,31500.0
社群小編行銷企劃,Gubami Social_香港瑞嵐控股有限公司,餐館業,台北市中山區,3年以上,高中,"月薪28,000~35,000元",28000~35000,35000.0,28000.0,31500.0
區督導 (大桃園地區),HILLTOP_依賞企業有限公司,鞋類／布類／服飾品零售業,桃園市桃園區,3年以上,專科,"月薪38,000~40,000元",38000~40000,40000.0,38000.0,39000.0
營業管理人員,夢時代購物中心_統正開發股份有限公司,百貨相關業,高雄市前鎮區,1年以上,大學,"月薪30,000~36,000元",30000~36000,36000.0,30000.0,33000.0
D576 myfone 數位廣告行銷人員 (可遠端工作),台灣大哥大股份有限公司,電信相關業,台北市信義區,2年以上,學歷不拘,"月薪31,000~53,000元",31000~53000,53000.0,31000.0,42000.0
社群文案,亞瑞特數位社群行銷有限公司,其它軟體及網路相關業,台北市松山區,2年以上,大學,"月薪26,000~38,000元",26000~38000,38000.0,26000.0,32000.0
數位行銷人員,黑松股份有限公司,飲料製造業,台北市大安區,3年以上,大學,"月薪35,000元以上",35000以上,35000.0,35000.0,35000.0
露天市集-產品經理(平台產品規劃處),露天市集國際資訊股份有限公司,網際網路相關業,台北市大安區,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
ESG專案副理,達運精密工業股份有限公司,消費性電子產品製造業,新竹縣湖口鄉,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
品牌行銷公關專員,新光紡織股份有限公司,其他紡織業,台北市中山區,2年以上,大學,"月薪30,000~45,000元",30000~45000,45000.0,30000.0,37500.0
資深遊戲營運專員（手遊PM）,台灣淘米科技股份有限公司,網際網路相關業,台北市中山區,2年以上,專科,"月薪38,000~50,000元",38000~50000,50000.0,38000.0,44000.0
數位科技風險 - 資訊安全風險管理顧問,勤業眾信聯合會計師事務所,會計服務業,台北市信義區,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
數位科技風險 - 資訊安全風險管理顧問-高雄所,勤業眾信聯合會計師事務所,會計服務業,高雄市前鎮區,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
Product Manager 產品經理,萬通教育股份有限公司,數位內容產業,台北市中正區,1年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
多媒體企劃副理,方米廣告設計工程有限公司,廣告行銷公關業,台北市內湖區,4年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
約聘駐點美商高通(Qualcomm) EDA Support Engineer (EDA支援工程師) (期滿續約或遇缺轉任高通正職)【BU2-BAQ】,敦陽科技股份有限公司,電腦系統整合服務業,新竹市,2年以上,大學,"月薪60,000~90,000元",60000~90000,90000.0,60000.0,75000.0
區督導 (南部地區),HILLTOP_依賞企業有限公司,鞋類／布類／服飾品零售業,台南市中西區,3年以上,專科,"月薪38,000~40,000元",38000~40000,40000.0,38000.0,39000.0
數位廣告優化師(Google / Facebook / LINE / Yahoo),絕對數位媒體行銷股份有限公司,廣告行銷公關業,台北市信義區,1年以上,專科,"月薪40,000~70,000元",40000~70000,70000.0,40000.0,55000.0
FB廣告投放專員,愛上新鮮股份有限公司,農／畜／水產品零售業,台北市中正區,經歷不拘,專科,"月薪35,000~100,000元",35000~100000,100000.0,35000.0,67500.0
數據分析工程師-台北 (系統推展部),錠嵂保險經紀人股份有限公司,人身保險業,台北市松山區,2年以上,專科,"月薪40,000元以上",40000以上,40000.0,40000.0,40000.0
行銷經理,TGILive_居生活數位整合有限公司,網際網路相關業,台北市中山區,5年以上,學歷不拘,待遇面議,40000~60000,40000.0,40000.0,40000.0
遠雄房地產-網路專案,遠雄房地產發展股份有限公司,不動產經營業,台北市信義區,3年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
業務經理,環海淨塑實業股份有限公司,其他相關製造業,桃園市龜山區,3年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
【2022實習─Start Up Online-達人請上線】生資系統架構優化實習生_台達研究院(台北),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,其他電子零組件相關業,台北市內湖區,經歷不拘,大學,"月薪30,000~35,000元",30000~35000,35000.0,30000.0,32500.0
行銷副理 Marketing Assistant Manager [TW],酷遊天股份有限公司,旅遊服務業,台北市內湖區,3年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
工業工程管理工程師,雙餘實業股份有限公司,自行車及其零件製造業,台中市霧峰區,2年以上,大學,"月薪35,000~45,000元",35000~45000,45000.0,35000.0,40000.0
總公司 | 招募任用管理師,小寶優居_小寶股份有限公司,室內設計業,台中市西屯區,3年以上,大學,"月薪35,000~40,000元",35000~40000,40000.0,35000.0,37500.0
行銷企劃/電商儲幹(新北土城/桃園),桔揚股份有限公司,飲料製造業,新北市土城區,5年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
行銷專案經理/客戶經理,偉利科技股份有限公司,網際網路相關業,台北市中山區,經歷不拘,大學,"月薪35,000~50,000元",35000~50000,50000.0,35000.0,42500.0
跨境電商-行銷業務專員,沅瑢股份有限公司,塑膠製品製造業,台中市西屯區,經歷不拘,大學,"月薪32,000~45,000元",32000~45000,45000.0,32000.0,38500.0
服飾類廣告投手,艾莉詩服飾股份有限公司,紡織成衣業,新北市新莊區,經歷不拘,學歷不拘,"月薪40,000~60,000元",40000~60000,60000.0,40000.0,50000.0
人工智慧工程師_海外/新竹_20329,緯創資通股份有限公司,電腦及其週邊設備製造業,新竹市,2年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
服飾類廣告投手,艾莉詩服飾股份有限公司,紡織成衣業,新北市新莊區,經歷不拘,學歷不拘,"月薪40,000~60,000元",40000~60000,60000.0,40000.0,50000.0
916 - 數據分析人員(財富管理相關業務),安泰商業銀行股份有限公司,銀行業,台北市信義區,2年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
Showmore 軟體測試工讀生,塞席爾商悠福科技股份有限公司,網際網路相關業,台北市中山區,經歷不拘,專科,時薪168元以上,168以上,26880.0,26880.0,26880.0
電商運營人員,普雷伊_智焰股份有限公司,其他商品批發業,台北市中正區,1年以上,專科,"月薪27,000~32,000元",27000~32000,32000.0,27000.0,29500.0
W1000 運輸站所主管(北區),富昇物流股份有限公司,儲配／運輸物流業,桃園市大園區,3年以上,大學,"月薪38,000元以上",38000以上,38000.0,38000.0,38000.0
MyGo-Python資深工程師/資料科學家,MyGo商學苑_平安房屋仲介股份有限公司,不動產經營業,台北市中山區,經歷不拘,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
資深數據分析師(大數據發展事業處) ,大車隊生活科技集團_台灣智慧生活網股份有限公司,數位內容產業,新北市三重區,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
網路通路營運部-電商平台管理人員,Queen Shop_薩摩亞商皇后國際有限公司台灣分公司,網際網路相關業,新北市三重區,1年以上,專科,"月薪28,000~35,000元",28000~35000,35000.0,28000.0,31500.0
UX Researcher 使用者研究員,台灣八達資訊科技有限公司,電信相關業,台北市信義區,經歷不拘,專科,"月薪50,000~80,000元",50000~80000,80000.0,50000.0,65000.0
【發行中心】遊戲產品營運專員,真好玩娛樂科技股份有限公司,網際網路相關業,台北市內湖區,經歷不拘,專科,"月薪33,000~42,000元",33000~42000,42000.0,33000.0,37500.0
活動企劃/廣告文宣,先河創銷股份有限公司,綜合商品批發代理業,高雄市三民區,1年以上,大學,"月薪30,000~33,000元",30000~33000,33000.0,30000.0,31500.0
CMO行銷長,GOMAJI_夠麻吉股份有限公司,網際網路相關業,台北市大安區,6年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
Trade Marketing Executive 通路行銷襄理 - C23,德商foodpanda台灣總部_富胖達股份有限公司,電腦系統整合服務業,台北市大安區,經歷不拘,大學,"月薪35,000元以上",35000以上,35000.0,35000.0,35000.0
"【無經驗可】【MRP】產銷企劃物控管理師(MC, Material Planner)",泰詠電子股份有限公司,消費性電子產品製造業,新竹市,經歷不拘,大學,"月薪40,000~50,000元",40000~50000,50000.0,40000.0,45000.0
"【MRP】產銷企劃物控管理師(MC, Material Planner)",泰詠電子股份有限公司,消費性電子產品製造業,新竹市,1年以上,大學,"月薪50,000~55,000元",50000~55000,55000.0,50000.0,52500.0
行銷公關部－數位廣宣主任,煙波大飯店股份有限公司,旅館業,新竹市,3年以上,專科,"月薪36,000~47,000元",36000~47000,47000.0,36000.0,41500.0
【薪資可談/數據分析】外商半導體CC,全球人事顧問股份有限公司,人力仲介代徵,台北市內湖區,經歷不拘,大學,"月薪30,000元以上",30000以上,30000.0,30000.0,30000.0
台北日商【IT雲端軟體公司－B2B行銷企劃人員】TSHI21L240001,樂荷國際開發有限公司,人力仲介代徵,台北市松山區,2年以上,大學,"月薪40,000~60,000元",40000~60000,60000.0,40000.0,50000.0
A【技術/製造】模具設計工程師,新日興股份有限公司,電腦及其週邊設備製造業,新北市樹林區,1年以上,高中,"月薪33,000~48,000元",33000~48000,48000.0,33000.0,40500.0
資深數據分析師(大數據發展事業處) ,大車隊生活科技集團_台灣智慧生活網股份有限公司,數位內容產業,新北市三重區,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
電商行銷企劃人員,藍點數位科技有限公司,電腦軟體服務業,台中市北屯區,3年以上,專科,"月薪33,000元以上",33000以上,33000.0,33000.0,33000.0
風險管理人員,和潤企業股份有限公司,其他金融及輔助業,新北市新莊區,經歷不拘,大學,"月薪35,000元以上",35000以上,35000.0,35000.0,35000.0
內容行銷專員 Content Marketing Specialist,VoiceTube_紅點子科技股份有限公司,其它軟體及網路相關業,台北市松山區,2年以上,大學,"月薪45,000~55,000元",45000~55000,55000.0,45000.0,50000.0
板橋-量販暨百貨通路主管Hyper Leader,台灣惠而浦股份有限公司,家庭電器／設備及用品批發業,新北市板橋區,5年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
板橋-Sales Manager/Assistant Manager,台灣惠而浦股份有限公司,家庭電器／設備及用品批發業,新北市板橋區,8年以上,碩士,待遇面議,40000~60000,40000.0,40000.0,40000.0
板橋-電子商務專員 EC Sales,台灣惠而浦股份有限公司,家庭電器／設備及用品批發業,新北市板橋區,3年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
板橋-業務主任Key Account Supervisor,台灣惠而浦股份有限公司,家庭電器／設備及用品批發業,新北市板橋區,3年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
<擴大徵才>Q BRUGER 大台北地區營運區經理,Q Burger_饗樂餐飲實業股份有限公司,餐館業,新北市新莊區,5年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
食品_行銷資深專員,美而快實業股份有限公司,鞋類／布類／服飾品零售業,台北市南港區,5年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
【五鮮級】營運部-助理,五鮮級平價鍋物_五鮮級國際餐飲股份有限公司,餐館業,高雄市前鎮區,經歷不拘,專科,"月薪26,000~28,000元",26000~28000,28000.0,26000.0,27000.0
海外行銷企劃經理/總監,優力勁聯股份有限公司,網際網路相關業,台北市內湖區,6年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
社群媒體經營管理,利穎科技股份有限公司,其它軟體及網路相關業,新北市中和區,經歷不拘,專科,"月薪30,000~40,000元",30000~40000,40000.0,30000.0,35000.0
營運部專員-台東地區 - O15,德商foodpanda台灣總部_富胖達股份有限公司,電腦系統整合服務業,台東縣台東市,1年以上,專科,"月薪26,000~35,000元",26000~35000,35000.0,26000.0,30500.0
MKT_數位行銷專員/高級專員,宜鼎國際股份有限公司,電腦及其週邊設備製造業,新北市汐止區,1年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
科技事業部-專案企劃,台灣房屋仲介股份有限公司,不動產經營業,台北市內湖區,經歷不拘,大學,"月薪35,000~42,000元",35000~42000,42000.0,35000.0,38500.0
數位行銷工讀生-高雄,錡創科技股份有限公司,其他電子零組件相關業,高雄市左營區,經歷不拘,專科,時薪180~200元,180~200,32000.0,28800.0,30400.0
(年度擴編)【HR】 Senior HR Specialist / 資深人力資源專員,瑞嘉軟體科技股份有限公司,電腦軟體服務業,台北市內湖區,5年以上,專科,"月薪31,500~56,700元",31500~56700,56700.0,31500.0,44100.0
【薪資可談/數據分析】外商半導體CC,全球人事顧問股份有限公司,人力仲介代徵,台北市內湖區,經歷不拘,大學,"月薪30,000元以上",30000以上,30000.0,30000.0,30000.0
科技事業部-專案企劃,台灣房屋仲介股份有限公司,不動產經營業,台北市內湖區,經歷不拘,大學,"月薪35,000~42,000元",35000~42000,42000.0,35000.0,38500.0
數位行銷工讀生-高雄,錡創科技股份有限公司,其他電子零組件相關業,高雄市左營區,經歷不拘,專科,時薪180~200元,180~200,32000.0,28800.0,30400.0
(年度擴編)【HR】 Senior HR Specialist / 資深人力資源專員,瑞嘉軟體科技股份有限公司,電腦軟體服務業,台北市內湖區,5年以上,專科,"月薪31,500~56,700元",31500~56700,56700.0,31500.0,44100.0
WY04-Python開發工程師 (新竹),晉泰科技股份有限公司,電腦系統整合服務業,新竹市,3年以上,大學,"月薪40,000~55,000元",40000~55000,55000.0,40000.0,47500.0
數據產品經理,"替您錄科技股份有限公司(TGC Taiwan, Inc.)",多媒體相關業,台北市松山區,3年以上,大學,"月薪48,000~70,000元",48000~70000,70000.0,48000.0,59000.0
行政秘書(薪資30000起薪)),中信房屋捷運市府店_傑創不動產仲介經紀有限公司,不動產經營業,台北市信義區,經歷不拘,專科,"月薪30,000元",30000,30000.0,30000.0,30000.0
資深行銷企劃,鑫創電子股份有限公司,其他電子零組件相關業,新北市中和區,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
機率工程師,向上集團_向上國際科技股份有限公司,電腦軟體服務業,台中市北區,2年以上,大學,"月薪38,000元以上",38000以上,38000.0,38000.0,38000.0
品牌行銷主管/儲備幹部,KD_科定企業股份有限公司,木竹製品製造業,新北市三重區,經歷不拘,專科,"月薪43,000~100,000元",43000~100000,100000.0,43000.0,71500.0
台北-前端工程師,友嘉實業股份有限公司,其他機械製造修配業,台北市大安區,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
【3627】內容主管,聯合報股份有限公司,其他出版業,新北市汐止區,5年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
品牌社群編輯專員/社群經營/內容行銷/小編,貓後苑CatGarden_貓後苑商行,寵物相關服務業,新北市板橋區,1年以上,學歷不拘,"月薪30,000~40,000元",30000~40000,40000.0,30000.0,35000.0
KOL社群電商【營運總監】,C Channel_魅客數位科技股份有限公司,廣告行銷公關業,台中市西區,5年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
國家地理-人力資源招募專員,力新國際文化事業股份有限公司,文教／育樂用品零售業,新北市中和區,經歷不拘,專科,"月薪28,000~35,000元",28000~35000,35000.0,28000.0,31500.0
行銷企劃-Hotel Initial,旅幸福管理顧問股份有限公司,旅館業,台中市中區,經歷不拘,專科,"月薪27,000~32,000元",27000~32000,32000.0,27000.0,29500.0
稽核專員 【稽核】(桃園),佳世達科技股份有限公司,電腦及其週邊設備製造業,桃園市龜山區,5年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
宣導企劃部 - 企劃專員（網路行銷）,財團法人天主教善牧社會福利基金會,社會福利服務業,台北市中正區,3年以上,大學,"月薪32,000~38,000元",32000~38000,38000.0,32000.0,35000.0
【總公司】品牌業務主管,英利生股份有限公司,鞋類／布類／服飾品零售業,台北市內湖區,5年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
品牌行銷襄理 【高雄】,新高橋生技股份有限公司,百貨相關業,高雄市左營區,經歷不拘,大學,"月薪45,000~60,000元",45000~60000,60000.0,45000.0,52500.0
【2022實習─Start Up Online-達人請上線】硬體實習生(南科),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,其他電子零組件相關業,台南市善化區,經歷不拘,碩士,"月薪28,000元以上",28000以上,28000.0,28000.0,28000.0
品質工程師(擴大徵才),溢泰實業股份有限公司,塑膠製品製造業,屏東縣屏東市,5年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
EC電子商務行銷,靜廬企業股份有限公司,其他商品批發業,台北市內湖區,3年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
產品總監,禾智有限公司,網際網路相關業,台北市松山區,5年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
IE工程師,新記企業股份有限公司,塑膠製品製造業,桃園市楊梅區,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
數位內容管理人員,華藝數位股份有限公司,網際網路相關業,新北市永和區,經歷不拘,大學,"月薪28,000~35,000元",28000~35000,35000.0,28000.0,31500.0
技術工程類 - CIM自動化工程師 - 專案規劃整合【高雄】,日月光半導體製造股份有限公司,半導體製造業,高雄市楠梓區,經歷不拘,大學,"月薪30,000~60,000元",30000~60000,60000.0,30000.0,45000.0
【兼職】營運部助理專員 (專案) - O20,德商foodpanda台灣總部_富胖達股份有限公司,電腦系統整合服務業,台北市內湖區,經歷不拘,專科,時薪178元,178,28480.0,28480.0,28480.0
寵物企劃主管,台灣優生股份有限公司,藥品／化妝品及清潔用品零售業,新北市五股區,2年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
APP行銷專員,非常勸敗VeryBuy_非常網路科技股份有限公司,網際網路相關業,台北市中山區,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
電商平台 / 資深廣告投放及數位行銷專員,媽咪愛_MY83_上恩資訊股份有限公司,網際網路相關業,台北市中正區,2年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
Digital Product Manager 產品經理,EC HEALTHCARE,其他醫療保健服務業,台北市大安區,5年以上,大學,"年薪900,000元以上",900000以上,75000.0,75000.0,75000.0
客服部經理,昌發物流股份有限公司,儲配／運輸物流業,桃園市中壢區,2年以上,專科,"月薪45,000元以上",45000以上,45000.0,45000.0,45000.0
DP-SIS/Business Translater(土城)-D事業群,鴻海精密工業股份有限公司,消費性電子產品製造業,新北市土城區,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
資深機率工程師 (遠端工作),新博軟體開發股份有限公司,電腦軟體服務業,台中市西屯區,1年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
英文專案助理 Project Assistant,宇宙寰宇科技有限公司,電腦軟體服務業,台中市西區,1年以上,專科,"月薪30,000~40,000元",30000~40000,40000.0,30000.0,35000.0
遊戲測試專員 Game QA Tester,氪龍有限公司,數位內容產業,台北市中山區,經歷不拘,高中,"月薪31,000~50,000元",31000~50000,50000.0,31000.0,40500.0
運動服飾_行銷企劃,偉溢國際開發有限公司,鞋類／布類／服飾品批發業,新北市板橋區,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
園區商品銷售專員(水設施),頑皮世界股份有限公司台南分公司,旅遊服務業,台南市學甲區,1年以上,高中,"月薪25,250~30,000元",25250~30000,30000.0,25250.0,27625.0
【數位廣告操盤新手】培訓優化師 - Google / Facebook / LINE / Yahoo,艾斯博媒體有限公司,網際網路相關業,台北市大安區,1年以上,大學,"月薪30,000元以上",30000以上,30000.0,30000.0,30000.0
台北水神事業部-業務專員(電商),旺旺集團_宜蘭食品工業股份有限公司,糖果點心製造業,台北市南港區,2年以上,專科,"月薪32,000~40,000元",32000~40000,40000.0,32000.0,36000.0
資深數位廣告優化專家,品麟國際有限公司,綜合商品批發代理業,台北市中正區,3年以上,大學,"月薪48,000~80,000元",48000~80000,80000.0,48000.0,64000.0
PM 產品企劃專員,慧邦科技股份有限公司,網際網路相關業,台北市中正區,2年以上,大學,"月薪37,000~60,000元",37000~60000,60000.0,37000.0,48500.0
品牌營銷公關,芊翔男仕禮服有限公司,紡織成衣業,台北市中山區,2年以上,大學,"月薪42,000元以上",42000以上,42000.0,42000.0,42000.0
"HRBP (上市台商, 新北市,  英文流利, 218-KL)",萬寶華企業管理顧問股份有限公司,人力仲介代徵,台北市大安區,5年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
專案經理 Project Manager,英屬開曼群島商萬里雲互聯股份有限公司台灣分公司,電腦軟體服務業,台北市信義區,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
"【審計服務】財務會計諮詢服務 (Financial Accounting Advisory Service , FAAS) Senior Level",安永聯合會計師事務所,會計服務業,台北市信義區,2年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
遊戲營運專員/資深專員,易來數位娛樂有限公司,數位內容產業,台北市大安區,經歷不拘,大學,"月薪30,000元以上",30000以上,30000.0,30000.0,30000.0
行銷專案經理(高雄展覽館),安益國際展覽股份有限公司,廣告行銷公關業,高雄市前鎮區,3年以上,碩士,待遇面議,40000~60000,40000.0,40000.0,40000.0
〔實習〕數據行銷實習生 (一學年),台新金控_台新國際商業銀行股份有限公司,銀行業,台北市大安區,經歷不拘,專科,時薪168~180元,168~180,28800.0,26880.0,27840.0
採購助理,ic! berlin總代理_嘉晏光學股份有限公司,鐘錶／眼鏡批發業,台北市內湖區,1年以上,大學,"月薪32,000~40,000元",32000~40000,40000.0,32000.0,36000.0
數據科學家(台北/台中),鼎新電腦股份有限公司,電腦軟體服務業,新北市新店區,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
[學生實習]社群媒體實習生 (長期),頤德國際股份有限公司,廣告行銷公關業,台北市大安區,經歷不拘,專科,時薪168元,168,26880.0,26880.0,26880.0
